image,snr_db,semantic_psnr,semantic_ok,ldpc_psnr,ldpc_ok,semantic_header_psnr,semantic_header_ok,reencode_psnr,reencode_ok,latsmooth_psnr,latsmooth_ok,gradent_psnr,gradent_ok,tv_psnr,tv_ok,watermark,alpha
kodim15,-11.5,9.345954283188902,1,0.0,0,9.105163856941413,1,9.635226819631566,1,9.635226819631566,1,0.0,0,9.635226819631566,1,component,0.1
kodim15,-11.0,9.839626292393149,1,0.0,0,9.631173097407888,1,9.938383007469405,1,9.938383007469405,1,9.938383007469405,1,0.0,0,component,0.1
kodim15,-10.5,10.084190401187572,1,0.0,0,9.942269086763863,1,10.793520752599397,1,10.793520752599397,1,10.793520752599397,1,0.0,0,component,0.1
kodim15,-10.0,10.466080485240514,1,0.0,0,11.02336395956307,1,10.2278140192513,1,10.2278140192513,1,10.2278140192513,1,0.0,0,component,0.1
kodim15,-9.5,10.516919989981472,1,0.0,0,11.02499756681161,1,10.997041196052805,1,10.997041196052805,1,10.997041196052805,1,0.0,0,component,0.1
kodim15,-9.0,11.00663523588069,1,0.0,0,11.630884297851852,1,11.86399681525086,1,11.86399681525086,1,0.0,0,0.0,0,component,0.1
kodim15,-8.5,11.79820267100114,1,0.0,0,11.969324933469892,1,12.266180505177005,1,12.266180505177005,1,12.266180505177005,1,0.0,0,component,0.1
kodim15,-8.0,12.966637891857557,1,0.0,0,13.03014826804798,1,11.404208149205441,1,11.404208149205441,1,11.404208149205441,1,0.0,0,component,0.1
kodim15,-7.5,13.821077313989395,1,0.0,0,13.252329341886576,1,12.423437210761461,1,12.423437210761461,1,12.423437210761461,1,0.0,0,component,0.1
kodim15,-7.0,15.441536398854133,1,0.0,0,15.355796195268525,1,14.46639405125362,1,14.46639405125362,1,14.46639405125362,1,0.0,0,component,0.1
kodim15,-6.5,14.894666133878713,1,0.0,0,15.781993401152778,1,13.93313565653772,1,13.93313565653772,1,13.93313565653772,1,0.0,0,component,0.1
kodim15,-6.0,18.317109056418957,1,0.0,0,17.340959030712508,1,17.608999484393053,1,17.608999484393053,1,17.608999484393053,1,0.0,0,component,0.1
kodim15,-5.5,18.096059470086033,1,0.0,0,18.856374075711038,1,19.185762791506665,1,19.185762791506665,1,19.185762791506665,1,0.0,0,component,0.1
kodim15,-5.0,18.243195340800376,1,0.0,0,21.88392476818136,1,21.56014936926038,1,21.56014936926038,1,21.56014936926038,1,0.0,0,component,0.1
kodim15,-4.5,21.852483332148584,1,0.0,0,21.733229103840827,1,21.897139015962527,1,21.897139015962527,1,21.897139015962527,1,21.897139015962527,1,component,0.1
kodim15,-4.0,23.3706185603312,1,0.0,0,22.110261603126425,1,22.575650993409386,1,22.575650993409386,1,22.575650993409386,1,0.0,0,component,0.1
kodim15,-3.5,23.704213993073772,1,0.0,0,24.167177463073315,1,25.43367448456371,1,25.43367448456371,1,25.43367448456371,1,0.0,0,component,0.1
kodim15,-3.0,25.025609534654308,1,0.0,0,25.87438990996281,1,26.500229038301303,1,26.500229038301303,1,26.500229038301303,1,26.500229038301303,1,component,0.1
kodim15,-2.5,24.7668945650131,1,0.0,0,28.20888481855123,1,27.116971205521647,1,27.116971205521647,1,27.116971205521647,1,27.116971205521647,1,component,0.1
kodim15,-2.0,28.36246173781333,1,28.17022740195728,1,28.201709310925267,1,28.42338302097582,1,28.42338302097582,1,28.42338302097582,1,28.42338302097582,1,component,0.1
kodim15,-1.5,26.94180387583026,1,29.25755412866234,1,26.524498204218677,1,29.059778946872413,1,29.059778946872413,1,29.059778946872413,1,29.059778946872413,1,component,0.1
kodim15,-1.0,29.762678584774736,1,29.586095233911426,1,29.93235919658774,1,29.907284782398094,1,29.907284782398094,1,29.907284782398094,1,29.907284782398094,1,component,0.1
kodim15,-0.5,29.933884637552175,1,30.247085041528333,1,30.280621706378202,1,30.079045125503416,1,30.079045125503416,1,30.079045125503416,1,30.079045125503416,1,component,0.1
kodim15,0.0,30.915484396447127,1,30.637372786993758,1,30.79694414454619,1,31.029594846079753,1,31.029594846079753,1,31.029594846079753,1,31.029594846079753,1,component,0.1
kodim15,0.5,31.089032577038765,1,31.34874992410922,1,31.236248186460386,1,31.342421921540122,1,31.342421921540122,1,31.342421921540122,1,31.342421921540122,1,component,0.1
kodim15,1.0,31.435846274040703,1,31.506854528631784,1,31.581668641276348,1,31.46850439699232,1,31.46850439699232,1,31.46850439699232,1,31.46850439699232,1,component,0.1
kodim15,1.5,31.89563358542339,1,32.024364249115095,1,31.987561895452806,1,32.058570530497825,1,32.058570530497825,1,0.0,0,32.058570530497825,1,component,0.1
kodim15,2.0,32.30940202980468,1,32.32792604981259,1,31.795688899927995,1,32.29793466921147,1,32.29793466921147,1,32.29793466921147,1,32.29793466921147,1,component,0.1
kodim15,2.5,32.51435283175698,1,32.516708718446125,1,32.541002455070455,1,32.60711906934044,1,32.60711906934044,1,32.60711906934044,1,32.60711906934044,1,component,0.1
kodim15,3.0,32.66153353250307,1,32.6654904575731,1,32.80576456024045,1,32.84272919012523,1,32.84272919012523,1,32.84272919012523,1,32.84272919012523,1,component,0.1
kodim15,3.5,32.92882920075587,1,32.9479317658824,1,33.03874491370001,1,32.95355160620308,1,32.95355160620308,1,32.95355160620308,1,32.95355160620308,1,component,0.1
kodim15,4.0,33.14572309742702,1,33.245436346082094,1,33.24496937197814,1,33.2092504430111,1,33.2092504430111,1,33.2092504430111,1,33.2092504430111,1,component,0.1
kodim19,-12.0,10.62925034824342,1,0.0,0,10.813751650410614,1,0.0,0,10.726141771322473,1,10.726141771322473,1,10.726141771322473,1,component,0.1
kodim19,-11.5,11.04585663644599,1,0.0,0,10.853929976557218,1,11.048762836532422,1,11.048762836532422,1,11.048762836532422,1,0.0,0,component,0.1
kodim19,-11.0,11.189019820680407,1,0.0,0,11.526926266995453,1,11.63567558838195,1,11.63567558838195,1,11.63567558838195,1,11.63567558838195,1,component,0.1
kodim19,-10.5,11.954291260809523,1,0.0,0,12.230252238025727,1,12.216944955640352,1,12.216944955640352,1,12.216944955640352,1,0.0,0,component,0.1
kodim19,-10.0,12.422558744189939,1,0.0,0,12.755519425044923,1,12.840352913979437,1,12.840352913979437,1,12.840352913979437,1,0.0,0,component,0.1
kodim19,-9.5,12.835209733233944,1,0.0,0,13.359617868507751,1,13.05581503602445,1,13.05581503602445,1,13.05581503602445,1,0.0,0,component,0.1
kodim19,-9.0,13.485504613742487,1,0.0,0,13.658444774050063,1,13.956416931052226,1,13.956416931052226,1,13.956416931052226,1,0.0,0,component,0.1
kodim19,-8.5,14.168856324928347,1,0.0,0,14.440684388636418,1,14.850211478662583,1,14.850211478662583,1,14.850211478662583,1,0.0,0,component,0.1
kodim19,-8.0,14.692571011416799,1,0.0,0,15.236766404956466,1,14.051597980304695,1,14.051597980304695,1,14.051597980304695,1,0.0,0,component,0.1
kodim19,-7.5,14.98108711180471,1,0.0,0,15.408371723246246,1,14.865664658674875,1,14.865664658674875,1,14.865664658674875,1,0.0,0,component,0.1
kodim19,-7.0,16.019624057204208,1,0.0,0,15.945514227703816,1,15.535605961966517,1,15.535605961966517,1,15.535605961966517,1,0.0,0,component,0.1
kodim19,-6.5,16.881269731396795,1,0.0,0,16.715202376783488,1,16.06233670654821,1,16.06233670654821,1,16.06233670654821,1,0.0,0,component,0.1
kodim19,-6.0,17.042470077978017,1,0.0,0,17.347230309319386,1,17.161277305808284,1,17.161277305808284,1,17.161277305808284,1,0.0,0,component,0.1
kodim19,-5.5,17.892262572659902,1,0.0,0,17.506641537354678,1,17.434646690211572,1,17.434646690211572,1,17.434646690211572,1,0.0,0,component,0.1
kodim19,-5.0,20.152146413997976,1,0.0,0,17.926652285218797,1,19.538719012726766,1,19.538719012726766,1,19.538719012726766,1,0.0,0,component,0.1
kodim19,-4.5,19.48928757031755,1,0.0,0,19.858533234075374,1,18.685916352811947,1,18.685916352811947,1,18.685916352811947,1,0.0,0,component,0.1
kodim19,-4.0,19.68313636770373,1,0.0,0,20.200782674901696,1,21.82039993597847,1,21.82039993597847,1,21.82039993597847,1,0.0,0,component,0.1
kodim19,-3.5,22.737676108498626,1,0.0,0,21.045391050976974,1,21.479073657772854,1,21.479073657772854,1,21.479073657772854,1,0.0,0,component,0.1
kodim19,-3.0,22.490031033883046,1,0.0,0,22.283610007098495,1,22.43846249916665,1,22.43846249916665,1,22.43846249916665,1,0.0,0,component,0.1
kodim19,-2.5,24.19362955649978,1,0.0,0,24.411769926413264,1,20.925660605682385,1,20.925660605682385,1,20.925660605682385,1,0.0,0,component,0.1
kodim19,-2.0,24.0661101729819,1,25.178844103620854,1,25.380646029698156,1,25.336683261631606,1,25.336683261631606,1,25.336683261631606,1,0.0,0,component,0.1
kodim19,-1.5,26.47855926769857,1,24.652535492547383,1,25.059367438539077,1,26.376059963289524,1,26.376059963289524,1,26.376059963289524,1,0.0,0,component,0.1
kodim19,-1.0,26.535095552999117,1,26.68644592107838,1,26.462814879427057,1,26.793409636485862,1,26.793409636485862,1,26.793409636485862,1,0.0,0,component,0.1
kodim19,-0.5,25.703983325830542,1,27.88640712942569,1,27.439659444057703,1,26.996761523543107,1,26.996761523543107,1,26.996761523543107,1,0.0,0,component,0.1
kodim19,0.0,27.839647213800326,1,28.219037047556576,1,28.061821031100006,1,27.843963651778306,1,27.843963651778306,1,27.843963651778306,1,0.0,0,component,0.1
kodim19,0.5,28.82527300987437,1,28.81167453600263,1,28.786436400480927,1,28.938847481337298,1,28.938847481337298,1,28.938847481337298,1,0.0,0,component,0.1
kodim19,1.0,29.40489875781255,1,29.364660404948605,1,29.416172075927264,1,29.495003940935618,1,29.495003940935618,1,29.495003940935618,1,0.0,0,component,0.1
kodim19,1.5,29.676391027692016,1,29.84548225968361,1,29.94128594813874,1,29.906092716873655,1,29.906092716873655,1,29.906092716873655,1,0.0,0,component,0.1
kodim19,2.0,30.516553572497674,1,30.384052542331837,1,30.424005545968523,1,30.453798495839166,1,30.453798495839166,1,30.453798495839166,1,0.0,0,component,0.1
kodim19,2.5,30.81409017410094,1,30.44509962114904,1,30.741630911024824,1,30.780049173951,1,30.780049173951,1,30.780049173951,1,0.0,0,component,0.1
kodim19,3.0,30.97618515830174,1,31.0883501446246,1,30.97665361355393,1,30.98096577441102,1,30.98096577441102,1,30.98096577441102,1,0.0,0,component,0.1
kodim19,3.5,31.41406104627652,1,31.367080822603256,1,31.218283799772433,1,31.261854739271747,1,31.261854739271747,1,31.261854739271747,1,0.0,0,component,0.1
kodim19,4.0,31.60123688922631,1,31.610598305462553,1,31.62422217348011,1,31.708550361770538,1,31.708550361770538,1,31.708550361770538,1,0.0,0,component,0.1
kodim20,-12.0,7.944121067153174,1,0.0,0,8.589548559100798,1,7.928029598186336,1,7.928029598186336,1,0.0,0,0.0,0,component,0.1
kodim20,-11.5,8.504442626867757,1,0.0,0,8.34028839087662,1,0.0,0,7.30833791410322,1,0.0,0,0.0,0,component,0.1
kodim20,-11.0,8.128923086249166,1,0.0,0,8.598937313682395,1,8.7578318529445,1,8.7578318529445,1,8.7578318529445,1,0.0,0,component,0.1
kodim20,-10.5,8.47156314197566,1,0.0,0,9.487204650520717,1,0.0,0,0.0,0,0.0,0,9.987691789124227,1,component,0.1
kodim20,-10.0,9.538421798331761,1,0.0,0,10.311362251650628,1,9.100575750141202,1,9.100575750141202,1,9.100575750141202,1,0.0,0,component,0.1
kodim20,-9.5,10.604626847068365,1,0.0,0,9.650481472428337,1,11.009705956221453,1,11.009705956221453,1,0.0,0,11.009705956221453,1,component,0.1
kodim20,-9.0,10.150876109089246,1,0.0,0,11.729361752019415,1,11.754863630251231,1,0.0,0,0.0,0,0.0,0,component,0.1
kodim20,-8.5,10.12085837223182,1,0.0,0,10.671234476743773,1,11.243777015220111,1,0.0,0,11.243777015220111,1,0.0,0,component,0.1
kodim20,-8.0,11.397270381340052,1,0.0,0,12.30153381550885,1,12.37260355450185,1,12.37260355450185,1,12.37260355450185,1,0.0,0,component,0.1
kodim20,-7.5,13.047350491858705,1,0.0,0,13.169856554122429,1,12.247875968644937,1,0.0,0,0.0,0,0.0,0,component,0.1
kodim20,-7.0,15.461067244887722,1,0.0,0,13.561205642152625,1,12.334569289368911,1,12.334569289368911,1,0.0,0,0.0,0,component,0.1
kodim20,-6.5,16.121087320839884,1,0.0,0,15.694350795536785,1,15.316815284706763,1,15.316815284706763,1,15.316815284706763,1,0.0,0,component,0.1
kodim20,-6.0,15.824262148866739,1,0.0,0,16.715453742029972,1,17.082790591334472,1,17.082790591334472,1,0.0,0,0.0,0,component,0.1
kodim20,-5.5,18.188460115067336,1,0.0,0,16.068306335365087,1,19.357256348824105,1,19.357256348824105,1,19.357256348824105,1,0.0,0,component,0.1
kodim20,-5.0,21.456831277262797,1,0.0,0,20.562698330937465,1,20.8723122595652,1,20.8723122595652,1,0.0,0,0.0,0,component,0.1
kodim20,-4.5,22.422045115771176,1,0.0,0,22.70351225687974,1,22.385738549151306,1,22.385738549151306,1,22.385738549151306,1,0.0,0,component,0.1
kodim20,-4.0,23.843696481181304,1,0.0,0,24.465438213554602,1,23.285518917398484,1,23.285518917398484,1,23.285518917398484,1,0.0,0,component,0.1
kodim20,-3.5,26.025499670455904,1,0.0,0,25.877855853060346,1,24.354331348242688,1,24.354331348242688,1,24.354331348242688,1,0.0,0,component,0.1
kodim20,-3.0,27.0727558107296,1,0.0,0,24.275096922981415,1,27.354684944449637,1,27.354684944449637,1,27.354684944449637,1,0.0,0,component,0.1
kodim20,-2.5,28.189353649984447,1,0.0,0,27.781636471081196,1,27.533776951175504,1,0.0,0,0.0,0,0.0,0,component,0.1
kodim20,-2.0,28.518455258792123,1,27.743353323498777,1,28.571247885628893,1,28.844667332338197,1,28.844667332338197,1,28.844667332338197,1,0.0,0,component,0.1
kodim20,-1.5,29.626969336831404,1,28.738897525664513,1,29.34098313784915,1,28.207662254901507,1,28.207662254901507,1,0.0,0,0.0,0,component,0.1
kodim20,-1.0,29.45489538205163,1,30.096699868924336,1,30.099082715325743,1,30.028562516310522,1,30.028562516310522,1,30.028562516310522,1,0.0,0,component,0.1
kodim20,-0.5,30.417143358754778,1,30.673484020231218,1,30.83142784005446,1,30.649416947286944,1,30.649416947286944,1,30.649416947286944,1,0.0,0,component,0.1
kodim20,0.0,31.31495811551555,1,31.35804203734541,1,31.15678168911108,1,31.45796765639654,1,31.45796765639654,1,31.45796765639654,1,0.0,0,component,0.1
kodim20,0.5,31.871122722175954,1,31.36228284170781,1,27.814454154754095,1,31.881388721533966,1,31.881388721533966,1,31.881388721533966,1,0.0,0,component,0.1
kodim20,1.0,32.26651323724813,1,32.25730508672374,1,32.23807564125396,1,32.089192185936824,1,32.089192185936824,1,32.089192185936824,1,0.0,0,component,0.1
kodim20,1.5,32.49103759637227,1,32.49785956906657,1,32.59955764488082,1,32.43319901155857,1,32.43319901155857,1,32.43319901155857,1,0.0,0,component,0.1
kodim20,2.0,32.914534218747164,1,32.82224940305448,1,32.66615317598339,1,32.85023428363028,1,32.85023428363028,1,32.85023428363028,1,0.0,0,component,0.1
kodim20,2.5,33.12492025371186,1,33.068405869898456,1,33.1523979108644,1,33.17564444695691,1,33.17564444695691,1,33.17564444695691,1,0.0,0,component,0.1
kodim20,3.0,33.26712635934553,1,33.33524179100816,1,33.41721585205918,1,33.2863567253691,1,33.2863567253691,1,33.2863567253691,1,0.0,0,component,0.1
kodim20,3.5,33.386654303231694,1,33.617007623631984,1,33.58341626731636,1,33.58867565366623,1,33.58867565366623,1,33.58867565366623,1,0.0,0,component,0.1
kodim20,4.0,33.76163096974886,1,33.68067724772863,1,33.827146488393446,1,33.86080055281666,1,33.86080055281666,1,33.86080055281666,1,0.0,0,component,0.1
kodim23,-12.0,12.340301781667796,1,0.0,0,12.456895464098292,1,12.748071901975306,1,12.748071901975306,1,12.748071901975306,1,12.748071901975306,1,component,0.1
kodim23,-11.5,12.709513879688974,1,0.0,0,12.983934655006554,1,12.63734738987133,1,12.63734738987133,1,12.63734738987133,1,0.0,0,component,0.1
kodim23,-11.0,13.521008288696116,1,0.0,0,13.20972111923302,1,13.677058857779201,1,13.677058857779201,1,13.677058857779201,1,0.0,0,component,0.1
kodim23,-10.5,13.695337437210398,1,0.0,0,13.721864193597353,1,13.790802562991885,1,13.790802562991885,1,13.790802562991885,1,0.0,0,component,0.1
kodim23,-10.0,14.101491974210346,1,0.0,0,15.678292666363078,1,14.582197710956263,1,14.582197710956263,1,0.0,0,0.0,0,component,0.1
kodim23,-9.5,15.346257541255978,1,0.0,0,15.061918170067973,1,15.134803349002802,1,15.134803349002802,1,15.134803349002802,1,0.0,0,component,0.1
kodim23,-9.0,16.21057974909043,1,0.0,0,15.712850742611133,1,15.56696459984179,1,15.56696459984179,1,0.0,0,0.0,0,component,0.1
kodim23,-8.5,16.413323285359198,1,0.0,0,16.69559824249538,1,16.855535507755384,1,16.855535507755384,1,16.855535507755384,1,0.0,0,component,0.1
kodim23,-8.0,17.722211707880238,1,0.0,0,16.825079230053536,1,15.764752139908019,1,15.764752139908019,1,0.0,0,0.0,0,component,0.1
kodim23,-7.5,17.666462880236054,1,0.0,0,18.44457480610594,1,17.751302375034516,1,17.751302375034516,1,17.751302375034516,1,0.0,0,component,0.1
kodim23,-7.0,19.111713980906387,1,0.0,0,16.899690628050724,1,18.514562924541355,1,18.514562924541355,1,18.514562924541355,1,0.0,0,component,0.1
kodim23,-6.5,19.870213438870877,1,0.0,0,17.04052498386924,1,18.609170141395463,1,18.609170141395463,1,18.609170141395463,1,0.0,0,component,0.1
kodim23,-6.0,17.794435316392267,1,0.0,0,18.901273397613128,1,20.381779686033905,1,20.381779686033905,1,20.381779686033905,1,0.0,0,component,0.1
kodim23,-5.5,21.678446890663928,1,0.0,0,21.747537719795673,1,19.71579944782317,1,19.71579944782317,1,19.71579944782317,1,0.0,0,component,0.1
kodim23,-5.0,22.68347262354422,1,0.0,0,22.560471309654943,1,22.806813457130943,1,22.806813457130943,1,22.806813457130943,1,22.806813457130943,1,component,0.1
kodim23,-4.5,23.67555334664305,1,0.0,0,21.680661639214897,1,22.54777343808186,1,22.54777343808186,1,22.54777343808186,1,22.54777343808186,1,component,0.1
kodim23,-4.0,23.20315275891179,1,0.0,0,22.875672299763245,1,26.151956850956324,1,26.151956850956324,1,26.151956850956324,1,26.151956850956324,1,component,0.1
kodim23,-3.5,24.288308670744684,1,0.0,0,23.810779203631363,1,26.103715770563532,1,26.103715770563532,1,26.103715770563532,1,0.0,0,component,0.1
kodim23,-3.0,27.019388948768142,1,0.0,0,27.338224053177022,1,26.431583007365035,1,26.431583007365035,1,26.431583007365035,1,26.431583007365035,1,component,0.1
kodim23,-2.5,28.89459778101343,1,0.0,0,28.8410570333625,1,28.300286216352788,1,28.300286216352788,1,28.300286216352788,1,28.300286216352788,1,component,0.1
kodim23,-2.0,26.824853759593882,1,29.11457564438258,1,29.544355641886284,1,29.553479816846785,1,29.553479816846785,1,29.553479816846785,1,29.553479816846785,1,component,0.1
kodim23,-1.5,29.682338550189087,1,30.466375739299963,1,30.559597645423846,1,30.090675674329617,1,30.090675674329617,1,30.090675674329617,1,30.090675674329617,1,component,0.1
kodim23,-1.0,31.24061115128883,1,30.948318975388403,1,29.341184271073505,1,29.916021731325113,1,29.916021731325113,1,29.916021731325113,1,29.916021731325113,1,component,0.1
kodim23,-0.5,32.15318925823755,1,31.6762657722892,1,31.291363010279873,1,31.489800581931178,1,31.489800581931178,1,31.489800581931178,1,31.489800581931178,1,component,0.1
kodim23,0.0,32.0614067716925,1,31.148472039773665,1,32.33411601511959,1,32.211580170475884,1,32.211580170475884,1,32.211580170475884,1,32.211580170475884,1,component,0.1
kodim23,0.5,32.36665511724483,1,32.50536736006927,1,33.199503756486166,1,33.22124285017937,1,33.22124285017937,1,33.22124285017937,1,33.22124285017937,1,component,0.1
kodim23,1.0,33.512800527887094,1,33.63196861093793,1,33.1956777851991,1,33.616156847282916,1,33.616156847282916,1,33.616156847282916,1,33.616156847282916,1,component,0.1
kodim23,1.5,33.87249615886808,1,34.003452594073245,1,34.0699752866032,1,33.87693157646006,1,33.87693157646006,1,33.87693157646006,1,33.87693157646006,1,component,0.1
kodim23,2.0,34.37828371888084,1,34.415052835701935,1,34.32961558116914,1,34.353836010162276,1,34.353836010162276,1,34.353836010162276,1,34.353836010162276,1,component,0.1
kodim23,2.5,34.713467764311645,1,34.528961299230126,1,34.82280197012051,1,34.67520361685312,1,34.67520361685312,1,34.67520361685312,1,34.67520361685312,1,component,0.1
kodim23,3.0,34.93791372277246,1,35.04852603459694,1,35.00459950971112,1,35.12212452532769,1,35.12212452532769,1,35.12212452532769,1,35.12212452532769,1,component,0.1
kodim23,3.5,35.29085231263091,1,35.2064842603409,1,35.34032725330689,1,35.28009041672912,1,35.28009041672912,1,35.28009041672912,1,35.28009041672912,1,component,0.1
kodim23,4.0,35.60647039620835,1,35.55095299959551,1,35.64905142826098,1,35.57929205046819,1,35.57929205046819,1,35.57929205046819,1,35.57929205046819,1,component,0.1
kodim24,-12.0,9.094926563428832,1,0.0,0,9.129639163752936,1,9.048963336180476,1,0.0,0,9.048963336180476,1,0.0,0,component,0.1
kodim24,-11.5,9.253112399168415,1,0.0,0,9.240034654853446,1,9.209521238375709,1,9.209521238375709,1,0.0,0,9.209521238375709,1,component,0.1
kodim24,-11.0,9.27145722917247,1,0.0,0,9.622827786089099,1,9.527486010276768,1,9.527486010276768,1,9.527486010276768,1,0.0,0,component,0.1
kodim24,-10.5,9.73436311592489,1,0.0,0,9.843004249974651,1,0.0,0,9.903060417441964,1,0.0,0,9.903060417441964,1,component,0.1
kodim24,-10.0,10.157354735828761,1,0.0,0,10.088707216729889,1,10.151329405729864,1,10.151329405729864,1,0.0,0,0.0,0,component,0.1
kodim24,-9.5,10.486797780661078,1,0.0,0,10.577617042582968,1,0.0,0,10.474931035477184,1,10.474931035477184,1,10.474931035477184,1,component,0.1
kodim24,-9.0,10.855194525620902,1,0.0,0,11.12437006657329,1,11.103035873032528,1,0.0,0,0.0,0,0.0,0,component,0.1
kodim24,-8.5,11.3551374868006,1,0.0,0,11.577650254006498,1,11.298650422061607,1,0.0,0,0.0,0,11.298650422061607,1,component,0.1
kodim24,-8.0,12.100961509997035,1,0.0,0,12.047601742110496,1,12.018579623002765,1,12.018579623002765,1,12.018579623002765,1,0.0,0,component,0.1
kodim24,-7.5,12.730656374398068,1,0.0,0,12.808151457729354,1,0.0,0,12.486346673099536,1,12.486346673099536,1,12.486346673099536,1,component,0.1
kodim24,-7.0,13.139795968353589,1,0.0,0,13.210570860212831,1,0.0,0,13.345948655447874,1,13.345948655447874,1,0.0,0,component,0.1
kodim24,-6.5,13.859236397062904,1,0.0,0,13.866637226431994,1,0.0,0,14.106288192941935,1,14.106288192941935,1,0.0,0,component,0.1
kodim24,-6.0,14.58849511916073,1,0.0,0,14.876628920091491,1,0.0,0,14.672041110075785,1,14.672041110075785,1,0.0,0,component,0.1
kodim24,-5.5,14.357359994862186,1,0.0,0,15.05293824579525,1,15.571969887421579,1,15.571969887421579,1,15.571969887421579,1,0.0,0,component,0.1
kodim24,-5.0,15.715021947848735,1,0.0,0,15.876421722779972,1,15.877657344447416,1,15.877657344447416,1,15.877657344447416,1,0.0,0,component,0.1
kodim24,-4.5,16.637112497263626,1,0.0,0,16.71287926591757,1,15.673475849891503,1,15.673475849891503,1,15.673475849891503,1,0.0,0,component,0.1
kodim24,-4.0,15.808838030825447,1,0.0,0,17.37241697767199,1,17.839002192870442,1,17.839002192870442,1,17.839002192870442,1,0.0,0,component,0.1
kodim24,-3.5,18.32931025084096,1,0.0,0,18.143521411933186,1,17.506374111544204,1,17.506374111544204,1,17.506374111544204,1,0.0,0,component,0.1
kodim24,-3.0,18.280858451815845,1,0.0,0,18.635024787377343,1,19.620551971334457,1,19.620551971334457,1,19.620551971334457,1,0.0,0,component,0.1
kodim24,-2.5,19.98423184470922,1,0.0,0,19.818421004548533,1,19.79862711407457,1,19.79862711407457,1,19.79862711407457,1,0.0,0,component,0.1
kodim24,-2.0,20.233533303601053,1,20.112409466115903,1,19.585388203821424,1,19.67169258829209,1,19.67169258829209,1,19.67169258829209,1,0.0,0,component,0.1
kodim24,-1.5,20.813224739206333,1,20.987679422309146,1,20.816974311544758,1,21.187190121860734,1,21.187190121860734,1,21.187190121860734,1,0.0,0,component,0.1
kodim24,-1.0,21.905774038625204,1,22.195858207168342,1,21.67361819636149,1,20.586168009626014,1,20.586168009626014,1,20.586168009626014,1,0.0,0,component,0.1
kodim24,-0.5,22.509067070559986,1,22.33835878725977,1,22.17914459777356,1,21.8194878831751,1,21.8194878831751,1,21.8194878831751,1,0.0,0,component,0.1
kodim24,0.0,23.02038098212269,1,23.029058895547962,1,23.22269607027538,1,23.69639486806951,1,23.69639486806951,1,23.69639486806951,1,0.0,0,component,0.1
kodim24,0.5,23.92189179239829,1,23.50246368106818,1,22.857329567520146,1,24.19672806432657,1,24.19672806432657,1,24.19672806432657,1,0.0,0,component,0.1
kodim24,1.0,24.466134910344167,1,24.282013110957074,1,24.16380849720417,1,24.24085769722123,1,24.24085769722123,1,24.24085769722123,1,0.0,0,component,0.1
kodim24,1.5,24.978163287825534,1,24.968168775517114,1,24.985529763886014,1,24.52069623860622,1,24.52069623860622,1,24.52069623860622,1,0.0,0,component,0.1
kodim24,2.0,25.20652802117345,1,25.680010748950043,1,25.62147202555796,1,25.489760575340895,1,25.489760575340895,1,25.489760575340895,1,0.0,0,component,0.1
kodim24,2.5,25.8707739437574,1,25.874450918567128,1,26.454442851142282,1,26.338765379088315,1,26.338765379088315,1,26.338765379088315,1,0.0,0,component,0.1
kodim24,3.0,26.653508166607875,1,26.140217304148322,1,27.032051768945653,1,27.01562511219294,1,27.01562511219294,1,27.01562511219294,1,0.0,0,component,0.1
kodim24,3.5,27.268508622599267,1,26.570141430601097,1,27.37216271472919,1,27.013535218072068,1,27.013535218072068,1,27.013535218072068,1,0.0,0,component,0.1
kodim24,4.0,27.476553350487652,1,27.528044092436048,1,27.68303535348452,1,27.67033698058404,1,27.67033698058404,1,27.67033698058404,1,0.0,0,component,0.1
